"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 07, 2020","13,898.45","13,911.19","13,923.51","13,880.53","-","-0.31%"
"Jan 06, 2020","13,941.80","13,856.72","13,943.30","13,852.73","-","0.18%"
"Jan 03, 2020","13,917.05","13,877.48","13,950.74","13,870.74","-","-0.61%"
"Jan 02, 2020","14,002.49","13,913.03","14,003.39","13,913.03","-","0.64%"
"Dec 31, 2019","13,913.03","13,852.60","13,915.74","13,843.98","-","0.27%"
"Dec 30, 2019","13,876.15","13,951.26","13,952.78","13,864.57","-","-0.49%"
"Dec 27, 2019","13,944.14","13,976.85","13,978.61","13,928.15","-","0.03%"
"Dec 26, 2019","13,940.42","13,911.16","13,941.56","13,895.20","-","0.33%"
"Dec 24, 2019","13,895.14","13,902.96","13,902.96","13,885.56","-","-0.03%"
"Dec 23, 2019","13,899.99","13,906.87","13,908.16","13,888.59","-","0.08%"
"Dec 20, 2019","13,889.25","13,831.67","13,914.28","13,831.67","-","0.42%"
"Dec 19, 2019","13,831.67","13,801.73","13,838.99","13,798.78","-","0.24%"
"Dec 18, 2019","13,799.21","13,805.20","13,819.70","13,790.24","-","0.03%"
"Dec 17, 2019","13,795.35","13,795.15","13,813.31","13,787.72","-","0.00%"
"Dec 16, 2019","13,795.15","13,781.65","13,825.76","13,781.65","-","0.71%"
"Dec 13, 2019","13,697.34","13,711.25","13,773.13","13,655.45","-","-0.00%"
"Dec 12, 2019","13,697.41","13,587.70","13,725.35","13,581.08","-","0.87%"
"Dec 11, 2019","13,579.92","13,554.09","13,590.74","13,547.68","-","0.26%"
"Dec 10, 2019","13,545.31","13,551.00","13,574.22","13,521.24","-","-0.07%"
"Dec 09, 2019","13,555.07","13,570.54","13,600.14","13,555.07","-","-0.24%"
"Dec 06, 2019","13,588.29","13,515.48","13,612.06","13,515.48","-","0.79%"
"Dec 05, 2019","13,482.30","13,466.73","13,491.21","13,429.30","-","0.18%"
"Dec 04, 2019","13,457.97","13,408.08","13,484.41","13,408.08","-","0.69%"
"Dec 03, 2019","13,366.09","13,363.66","13,373.88","13,280.04","-","-0.61%"
"Dec 02, 2019","13,448.26","13,554.29","13,554.29","13,443.10","-","-0.72%"
"Nov 29, 2019","13,545.21","13,595.86","13,607.67","13,537.67","-","-0.46%"
"Nov 27, 2019","13,607.62","13,577.52","13,611.49","13,563.34","-","0.35%"
"Nov 26, 2019","13,559.71","13,532.56","13,564.63","13,513.11","-","0.20%"
"Nov 25, 2019","13,532.89","13,471.52","13,534.59","13,471.52","-","0.68%"
"Nov 22, 2019","13,440.95","13,412.27","13,451.42","13,404.54","-","0.26%"
"Nov 21, 2019","13,406.42","13,420.33","13,430.71","13,366.99","-","-0.10%"
"Nov 20, 2019","13,419.30","13,460.34","13,460.34","13,360.66","-","-0.35%"
"Nov 19, 2019","13,466.35","13,489.78","13,508.88","13,448.27","-","-0.13%"
"Nov 18, 2019","13,483.81","13,488.48","13,498.08","13,464.01","-","-0.07%"
"Nov 15, 2019","13,492.96","13,432.76","13,492.96","13,426.98","-","0.75%"
"Nov 14, 2019","13,392.00","13,385.05","13,397.04","13,346.76","-","0.05%"
"Nov 13, 2019","13,385.05","13,387.62","13,400.80","13,325.52","-","-0.02%"
"Nov 12, 2019","13,387.62","13,391.97","13,438.76","13,366.88","-","-0.00%"
"Nov 11, 2019","13,388.12","13,347.30","13,395.65","13,333.91","-","-0.15%"
"Nov 08, 2019","13,407.80","13,376.34","13,407.81","13,343.02","-","0.09%"
"Nov 07, 2019","13,395.55","13,376.93","13,436.97","13,376.93","-","0.33%"
"Nov 06, 2019","13,351.57","13,339.84","13,364.94","13,319.79","-","0.09%"
"Nov 05, 2019","13,339.59","13,368.24","13,385.03","13,323.06","-","-0.12%"
"Nov 04, 2019","13,355.44","13,321.18","13,387.49","13,321.18","-","0.41%"
"Nov 01, 2019","13,300.27","13,231.18","13,300.35","13,231.18","-","0.98%"
"Oct 31, 2019","13,171.81","13,239.43","13,239.43","13,116.58","-","-0.55%"
"Oct 30, 2019","13,244.01","13,215.87","13,248.65","13,152.96","-","0.26%"
"Oct 29, 2019","13,209.63","13,170.90","13,239.20","13,156.75","-","0.18%"
"Oct 28, 2019","13,186.43","13,183.90","13,223.19","13,183.90","-","0.31%"
"Oct 25, 2019","13,146.24","13,106.21","13,170.69","13,088.94","-","0.21%"
"Oct 24, 2019","13,118.90","13,119.65","13,153.33","13,083.29","-","0.03%"
"Oct 23, 2019","13,114.39","13,076.38","13,114.61","13,062.74","-","0.33%"
"Oct 22, 2019","13,071.86","13,097.03","13,140.57","13,070.21","-","-0.13%"
"Oct 21, 2019","13,088.61","13,019.25","13,091.94","13,019.25","-","0.63%"
"Oct 18, 2019","13,006.64","13,032.47","13,044.08","12,972.84","-","-0.25%"
"Oct 17, 2019","13,039.23","13,030.51","13,078.12","13,021.40","-","0.34%"
"Oct 16, 2019","12,994.89","12,997.46","13,028.20","12,978.73","-","-0.09%"
"Oct 15, 2019","13,006.04","12,897.03","13,044.83","12,897.03","-","0.85%"
"Oct 14, 2019","12,896.22","12,923.48","12,923.48","12,883.96","-","-0.24%"
"Oct 11, 2019","12,926.92","12,766.00","13,025.25","12,766.00","-","1.26%"
"Oct 10, 2019","12,766.00","12,688.58","12,802.76","12,682.19","-","0.59%"
"Oct 09, 2019","12,691.16","12,622.48","12,730.35","12,622.48","-","0.80%"
"Oct 08, 2019","12,590.91","12,734.55","12,734.55","12,589.81","-","-1.46%"
"Oct 07, 2019","12,777.74","12,816.24","12,856.45","12,768.76","-","-0.42%"
"Oct 04, 2019","12,831.55","12,689.93","12,835.21","12,689.93","-","1.15%"
"Oct 03, 2019","12,685.77","12,587.32","12,687.56","12,482.02","-","0.61%"
"Oct 02, 2019","12,608.43","12,742.09","12,742.09","12,557.07","-","-1.77%"
"Oct 01, 2019","12,835.35","13,002.33","13,038.13","12,824.15","-","-1.30%"
"Sep 30, 2019","13,004.74","12,988.89","13,037.81","12,988.89","-","0.25%"
"Sep 27, 2019","12,971.98","13,053.20","13,068.61","12,913.42","-","-0.44%"
"Sep 26, 2019","13,028.74","13,042.20","13,061.86","12,985.03","-","-0.07%"
"Sep 25, 2019","13,037.61","12,991.10","13,053.07","12,943.44","-","0.35%"
"Sep 24, 2019","12,992.26","13,087.74","13,128.05","12,961.23","-","-0.71%"
"Sep 23, 2019","13,085.33","13,084.81","13,111.45","13,040.13","-","-0.06%"
"Sep 20, 2019","13,093.80","13,148.41","13,171.38","13,074.27","-","-0.13%"
"Sep 19, 2019","13,111.25","13,121.21","13,177.88","13,100.88","-","-0.06%"
"Sep 18, 2019","13,119.31","13,109.63","13,125.58","13,024.94","-","-0.09%"
"Sep 17, 2019","13,131.41","13,087.87","13,131.84","13,074.78","-","0.18%"
"Sep 16, 2019","13,107.98","13,134.00","13,134.00","13,080.41","-","-0.12%"
"Sep 13, 2019","13,124.34","13,150.80","13,171.47","13,110.07","-","0.06%"
"Sep 12, 2019","13,116.05","13,096.23","13,150.87","13,061.74","-","0.26%"
"Sep 11, 2019","13,082.41","13,008.33","13,082.41","12,981.43","-","0.68%"
"Sep 10, 2019","12,993.96","12,954.29","12,993.97","12,900.81","-","0.26%"
"Sep 09, 2019","12,960.72","12,975.02","12,975.02","12,925.41","-","0.21%"
"Sep 06, 2019","12,933.38","12,933.51","12,960.60","12,915.93","-","0.12%"
"Sep 05, 2019","12,917.76","12,796.32","12,963.57","12,796.32","-","0.95%"
"Sep 04, 2019","12,796.32","12,757.25","12,797.00","12,746.26","-","1.05%"
"Sep 03, 2019","12,663.40","12,720.19","12,720.19","12,600.71","-","-0.58%"
"Aug 30, 2019","12,736.88","12,740.16","12,785.40","12,687.12","-","0.26%"
"Aug 29, 2019","12,704.03","12,657.22","12,722.28","12,635.99","-","1.15%"
"Aug 28, 2019","12,559.23","12,467.37","12,570.99","12,426.06","-","0.68%"
"Aug 27, 2019","12,474.05","12,562.04","12,601.15","12,450.89","-","-0.36%"
"Aug 26, 2019","12,519.62","12,430.73","12,528.98","12,430.73","-","0.83%"
"Aug 23, 2019","12,416.45","12,643.94","12,710.65","12,370.07","-","-2.14%"
"Aug 22, 2019","12,688.46","12,724.21","12,750.27","12,631.86","-","-0.07%"
"Aug 21, 2019","12,697.01","12,691.76","12,712.72","12,677.33","-","0.77%"
"Aug 20, 2019","12,599.41","12,687.91","12,687.91","12,597.81","-","-0.70%"
"Aug 19, 2019","12,687.91","12,687.83","12,718.48","12,668.81","-","0.85%"
"Aug 16, 2019","12,580.41","12,442.23","12,597.69","12,442.23","-","1.38%"
"Aug 15, 2019","12,409.54","12,386.25","12,441.51","12,325.93","-","0.34%"
"Aug 14, 2019","12,368.05","12,641.29","12,641.29","12,367.39","-","-2.80%"
"Aug 13, 2019","12,724.36","12,589.77","12,789.08","12,552.31","-","1.10%"
"Aug 12, 2019","12,586.24","12,688.78","12,688.78","12,556.97","-","-1.27%"
"Aug 09, 2019","12,748.42","12,828.82","12,828.82","12,689.67","-","-0.63%"
"Aug 08, 2019","12,828.82","12,632.96","12,835.05","12,632.96","-","1.55%"
"Aug 07, 2019","12,632.96","12,627.56","12,663.33","12,414.11","-","0.04%"
"Aug 06, 2019","12,628.14","12,497.31","12,634.96","12,496.14","-","1.05%"
"Aug 05, 2019","12,497.31","12,839.51","12,839.51","12,408.26","-","-2.67%"
"Aug 02, 2019","12,839.51","12,920.82","12,920.82","12,767.01","-","-0.63%"
"Aug 01, 2019","12,920.82","13,066.60","13,154.38","12,890.98","-","-1.12%"
"Jul 31, 2019","13,066.60","13,187.21","13,196.85","12,979.37","-","-0.91%"
"Jul 30, 2019","13,187.21","13,222.76","13,222.76","13,128.15","-","-0.27%"
"Jul 29, 2019","13,222.61","13,235.49","13,249.04","13,212.80","-","-0.10%"
"Jul 26, 2019","13,235.50","13,169.29","13,244.05","13,169.29","-","0.50%"
"Jul 25, 2019","13,169.29","13,234.93","13,234.93","13,146.65","-","-0.50%"
"Jul 24, 2019","13,234.93","13,172.55","13,235.60","13,161.74","-","0.28%"
"Jul 23, 2019","13,197.52","13,109.90","13,203.07","13,109.90","-","0.67%"
"Jul 22, 2019","13,109.77","13,111.99","13,139.08","13,087.52","-","-0.02%"
"Jul 19, 2019","13,111.99","13,168.70","13,205.09","13,111.94","-","-0.43%"
"Jul 18, 2019","13,168.70","13,109.29","13,181.20","13,089.49","-","0.37%"
"Jul 17, 2019","13,119.97","13,195.19","13,201.53","13,119.20","-","-0.57%"
"Jul 16, 2019","13,195.19","13,232.96","13,243.05","13,185.91","-","-0.29%"
"Jul 15, 2019","13,233.39","13,234.76","13,255.13","13,220.23","-","-0.01%"
"Jul 12, 2019","13,234.76","13,199.85","13,237.18","13,199.23","-","0.27%"
"Jul 11, 2019","13,198.72","13,173.26","13,211.74","13,150.51","-","0.19%"
"Jul 10, 2019","13,173.26","13,137.96","13,221.06","13,137.96","-","0.28%"
"Jul 09, 2019","13,136.89","13,147.21","13,147.21","13,091.90","-","-0.08%"
"Jul 08, 2019","13,147.22","13,210.87","13,210.87","13,136.22","-","-0.48%"
"Jul 05, 2019","13,210.91","13,231.80","13,231.80","13,114.84","-","-0.22%"
"Jul 03, 2019","13,239.87","13,152.55","13,239.90","13,152.55","-","0.66%"
"Jul 02, 2019","13,152.55","13,127.69","13,152.95","13,105.03","-","0.19%"
"Jul 01, 2019","13,127.69","13,049.71","13,191.90","13,049.71","-","0.60%"
"Jun 28, 2019","13,049.71","12,965.55","13,055.86","12,965.55","-","0.65%"
"Jun 27, 2019","12,965.32","12,912.06","12,976.23","12,912.06","-","0.41%"
"Jun 26, 2019","12,912.01","12,936.65","12,977.92","12,911.99","-","-0.19%"
"Jun 25, 2019","12,936.65","13,019.98","13,022.73","12,934.90","-","-0.64%"
"Jun 24, 2019","13,019.98","13,047.24","13,061.25","13,015.91","-","-0.21%"
"Jun 21, 2019","13,047.24","13,068.36","13,095.57","13,037.88","-","-0.26%"
"Jun 20, 2019","13,081.54","12,954.08","13,094.80","12,954.08","-","0.98%"
"Jun 19, 2019","12,954.08","12,924.27","12,972.48","12,908.41","-","0.36%"
"Jun 18, 2019","12,907.46","12,837.47","12,950.80","12,837.47","-","1.03%"
"Jun 17, 2019","12,775.52","12,789.68","12,808.12","12,769.53","-","-0.09%"
"Jun 14, 2019","12,787.24","12,808.89","12,813.00","12,767.85","-","-0.31%"
"Jun 13, 2019","12,827.51","12,816.43","12,841.72","12,788.54","-","0.33%"
"Jun 12, 2019","12,784.83","12,797.86","12,818.60","12,772.33","-","-0.23%"
"Jun 11, 2019","12,813.91","12,867.17","12,900.77","12,787.49","-","0.09%"
"Jun 10, 2019","12,802.03","12,821.49","12,859.63","12,798.29","-","0.28%"
"Jun 07, 2019","12,765.86","12,725.38","12,814.81","12,725.38","-","0.71%"
"Jun 06, 2019","12,675.66","12,631.09","12,710.67","12,606.12","-","0.48%"
"Jun 05, 2019","12,614.70","12,607.35","12,618.22","12,530.15","-","0.43%"
"Jun 04, 2019","12,560.58","12,341.82","12,564.37","12,341.82","-","1.77%"
"Jun 03, 2019","12,341.82","12,288.51","12,372.82","12,273.09","-","0.63%"
"May 31, 2019","12,264.49","12,280.78","12,318.46","12,238.40","-","-1.04%"
"May 30, 2019","12,393.66","12,402.54","12,449.28","12,354.79","-","0.06%"
"May 29, 2019","12,386.21","12,398.24","12,405.11","12,309.13","-","-0.64%"
"May 28, 2019","12,465.90","12,597.71","12,628.63","12,464.53","-","-0.92%"
"May 24, 2019","12,581.36","12,595.54","12,617.46","12,539.30","-","0.45%"
"May 23, 2019","12,525.00","12,569.34","12,569.34","12,461.35","-","-1.16%"
"May 22, 2019","12,671.99","12,682.52","12,703.80","12,651.95","-","-0.38%"
"May 21, 2019","12,720.72","12,668.33","12,732.86","12,668.33","-","0.82%"
"May 20, 2019","12,616.80","12,615.67","12,668.53","12,582.51","-","-0.32%"
"May 17, 2019","12,657.63","12,652.39","12,751.09","12,643.07","-","-0.63%"
"May 16, 2019","12,738.36","12,676.05","12,800.90","12,676.05","-","0.68%"
"May 15, 2019","12,652.29","12,559.66","12,682.38","12,526.04","-","0.26%"
"May 14, 2019","12,620.00","12,560.99","12,686.53","12,559.62","-","0.74%"
"May 13, 2019","12,526.71","12,617.22","12,617.22","12,480.27","-","-2.04%"
"May 10, 2019","12,788.14","12,702.07","12,820.20","12,569.84","-","0.45%"
"May 09, 2019","12,731.35","12,673.62","12,750.44","12,591.79","-","-0.28%"
"May 08, 2019","12,766.69","12,766.97","12,834.77","12,748.37","-","-0.09%"
"May 07, 2019","12,778.50","12,883.06","12,883.06","12,703.19","-","-1.53%"
"May 06, 2019","12,976.67","13,037.88","13,037.88","12,851.07","-","-0.47%"
"May 03, 2019","13,037.88","12,977.32","13,044.43","12,977.32","-","0.84%"
"May 02, 2019","12,929.56","12,939.04","12,970.65","12,860.61","-","-0.13%"
"May 01, 2019","12,946.13","13,066.08","13,069.09","12,944.94","-","-0.88%"
"Apr 30, 2019","13,060.65","13,027.51","13,067.03","12,968.95","-","0.40%"
"Apr 29, 2019","13,008.06","12,992.73","13,037.00","12,990.75","-","0.13%"
"Apr 26, 2019","12,991.20","12,923.66","12,991.30","12,910.88","-","0.61%"
"Apr 25, 2019","12,912.96","12,907.08","12,939.86","12,850.12","-","-0.30%"
"Apr 24, 2019","12,951.63","12,993.86","12,993.86","12,938.55","-","-0.32%"
"Apr 23, 2019","12,993.85","12,916.67","13,010.99","12,910.78","-","0.62%"
"Apr 22, 2019","12,914.28","12,900.41","12,920.82","12,886.80","-","-0.07%"
"Apr 18, 2019","12,922.71","12,912.18","12,938.75","12,869.85","-","0.12%"
"Apr 17, 2019","12,907.11","12,984.33","12,995.60","12,891.44","-","-0.35%"
"Apr 16, 2019","12,952.24","12,986.30","13,002.84","12,934.25","-","-0.03%"
"Apr 15, 2019","12,956.68","12,979.27","12,983.25","12,936.50","-","-0.10%"
"Apr 12, 2019","12,969.54","12,955.66","12,994.98","12,938.05","-","0.64%"
"Apr 11, 2019","12,887.12","12,892.62","12,910.40","12,856.24","-","-0.00%"
"Apr 10, 2019","12,887.36","12,867.34","12,898.27","12,852.88","-","0.29%"
"Apr 09, 2019","12,849.71","12,892.05","12,892.05","12,834.45","-","-0.72%"
"Apr 08, 2019","12,943.34","12,927.73","12,943.35","12,888.87","-","0.12%"
"Apr 05, 2019","12,927.72","12,889.37","12,927.90","12,880.19","-","0.46%"
"Apr 04, 2019","12,868.74","12,833.32","12,872.49","12,818.83","-","0.27%"
"Apr 03, 2019","12,833.60","12,819.06","12,882.57","12,803.87","-","0.11%"
"Apr 02, 2019","12,819.05","12,840.44","12,841.82","12,784.71","-","-0.13%"
"Apr 01, 2019","12,836.03","12,775.84","12,843.95","12,773.53","-","1.10%"
"Mar 29, 2019","12,696.88","12,691.77","12,704.59","12,644.48","-","0.51%"
"Mar 28, 2019","12,632.58","12,601.21","12,641.07","12,555.83","-","0.32%"
"Mar 27, 2019","12,591.72","12,635.25","12,662.50","12,520.20","-","-0.39%"
"Mar 26, 2019","12,641.36","12,598.45","12,672.73","12,578.87","-","0.84%"
"Mar 25, 2019","12,535.68","12,526.49","12,590.17","12,486.06","-","-0.03%"
"Mar 22, 2019","12,539.41","12,709.27","12,716.87","12,533.29","-","-1.90%"
"Mar 21, 2019","12,782.54","12,658.97","12,803.45","12,657.63","-","0.65%"
"Mar 20, 2019","12,700.25","12,749.61","12,789.38","12,658.26","-","-0.47%"
"Mar 19, 2019","12,760.79","12,826.12","12,854.82","12,728.97","-","-0.16%"
"Mar 18, 2019","12,781.42","12,732.27","12,786.79","12,726.47","-","0.52%"
"Mar 15, 2019","12,715.77","12,679.08","12,749.57","12,677.76","-","0.44%"
"Mar 14, 2019","12,660.16","12,668.78","12,685.39","12,637.44","-","-0.11%"
"Mar 13, 2019","12,674.26","12,621.69","12,704.85","12,621.69","-","0.73%"
"Mar 12, 2019","12,582.81","12,576.76","12,611.47","12,571.04","-","0.17%"
"Mar 11, 2019","12,561.26","12,429.89","12,563.98","12,429.89","-","1.18%"
"Mar 08, 2019","12,415.13","12,364.69","12,418.29","12,336.49","-","-0.23%"
"Mar 07, 2019","12,443.43","12,513.52","12,514.20","12,408.38","-","-0.75%"
"Mar 06, 2019","12,538.00","12,622.49","12,623.78","12,529.23","-","-0.68%"
"Mar 05, 2019","12,624.47","12,638.19","12,649.77","12,600.89","-","-0.10%"
"Mar 04, 2019","12,637.27","12,728.96","12,737.50","12,537.80","-","-0.50%"
"Mar 01, 2019","12,700.67","12,698.23","12,740.40","12,645.57","-","0.44%"
"Feb 28, 2019","12,644.81","12,671.23","12,679.19","12,642.43","-","-0.36%"
"Feb 27, 2019","12,689.87","12,680.92","12,706.13","12,637.85","-","0.03%"
"Feb 26, 2019","12,686.56","12,685.32","12,729.25","12,674.35","-","-0.11%"
"Feb 25, 2019","12,700.19","12,746.41","12,769.64","12,697.29","-","0.04%"
"Feb 22, 2019","12,694.52","12,654.39","12,700.06","12,644.15","-","0.58%"
"Feb 21, 2019","12,621.77","12,644.05","12,648.29","12,580.03","-","-0.41%"
"Feb 20, 2019","12,673.66","12,627.61","12,695.55","12,624.06","-","0.36%"
"Feb 19, 2019","12,628.36","12,567.68","12,656.86","12,560.35","-","0.20%"
"Feb 15, 2019","12,603.47","12,503.48","12,603.84","12,503.48","-","1.31%"
"Feb 14, 2019","12,440.22","12,422.24","12,492.45","12,383.33","-","-0.28%"
"Feb 13, 2019","12,474.89","12,462.92","12,510.88","12,452.44","-","0.29%"
"Feb 12, 2019","12,438.44","12,366.34","12,456.29","12,366.34","-","1.14%"
"Feb 11, 2019","12,297.90","12,304.80","12,320.13","12,274.95","-","0.05%"
"Feb 08, 2019","12,292.14","12,252.87","12,292.43","12,186.66","-","-0.03%"
"Feb 07, 2019","12,295.22","12,345.55","12,347.61","12,215.31","-","-0.83%"
"Feb 06, 2019","12,398.67","12,405.43","12,423.40","12,382.17","-","-0.24%"
"Feb 05, 2019","12,428.26","12,409.04","12,431.95","12,378.40","-","0.37%"
"Feb 04, 2019","12,381.83","12,315.49","12,382.05","12,268.57","-","0.42%"
"Feb 01, 2019","12,329.69","12,312.26","12,350.55","12,287.21","-","0.25%"
"Jan 31, 2019","12,299.03","12,222.99","12,315.14","12,196.19","-","0.63%"
"Jan 30, 2019","12,222.39","12,130.01","12,266.55","12,104.22","-","1.09%"
"Jan 29, 2019","12,090.78","12,080.42","12,115.53","12,056.42","-","0.21%"
"Jan 28, 2019","12,065.11","12,040.66","12,066.58","11,984.86","-","-0.51%"
"Jan 25, 2019","12,127.25","12,106.39","12,164.48","12,105.96","-","0.81%"
"Jan 24, 2019","12,029.45","12,006.19","12,048.13","11,969.04","-","0.07%"
"Jan 23, 2019","12,020.93","12,044.55","12,075.05","11,926.81","-","0.18%"
"Jan 22, 2019","11,999.37","12,075.40","12,075.40","11,940.91","-","-1.25%"
"Jan 18, 2019","12,151.77","12,070.90","12,164.70","12,060.36","-","1.31%"
"Jan 17, 2019","11,994.54","11,873.82","12,033.58","11,862.43","-","0.73%"
"Jan 16, 2019","11,907.61","11,884.97","11,944.20","11,882.91","-","0.33%"
"Jan 15, 2019","11,868.68","11,798.03","11,877.42","11,798.03","-","0.59%"
